"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"setUserAutoFillData","0xcd","< Application, Lyr0/w0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyr0/w0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""dataList"":""String""}"
"canvasToTempFilePath","0x64","< Application, Lhc/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhc/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"vibrateShort","0xe6","< Application, Lmu0/r0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmu0/r0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""style"":""String""}"
"insertXWebMap","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhw0/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setBackgroundFetchToken","0x281","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/backgroundfetch/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/backgroundfetch/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""token"":""String""}"
"openWeAppStarList","0x289","< Application, Lpu0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lpu0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""sceneNote"":""String"",""GroupId"":""Int""}"
"openChannelsTopic","0x429","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/b0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"fs_copyFile","0x18f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"notifyDcpPaymentCallback","0x46a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/w, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""dcp_token"":""String"",""ret_status"":""String""}"
"shareFinderEndorsementToFriend","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/h0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"addNativeDownloadTask","0x1ac","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/s2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/s2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""app_version"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""fileMD5"":""String"",""taskSize"":""String"",""title"":""String"",""GroupId"":""Int"",""permission_url"":""String"",""privacy_agreement_url"":""String"",""ExptCheckSum"":""String"",""taskUrl"":""String"",""ExptType"":""Int"",""developer"":""String"",""taskName"":""String"",""app_desc"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""thumbUrl"":""String"",""Key"":""String""}"
"shareAppMessageForFakeNative","0x24d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/x, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/a0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rendererOptions"":""JSONObject"",""videoThumbPath"":""String"",""liteAppQuery"":""String"",""videoMD5"":""String"",""signature"":""String"",""singlePage"":""JSONObject"",""openId"":""String"",""link"":""String"",""defaultHintUrl"":""String"",""skyline"":""JSONObject"",""liteAppBizData"":""String"",""sdkVersionEnd"":""String"",""type"":""String"",""sdkVersionBegin"":""String"",""title"":""String"",""liteAppPath"":""String"",""mode"":""String"",""playDesc"":""String"",""chatroomUsername"":""String"",""path"":""String"",""androidVersionEnd"":""String"",""cacheKey"":""String"",""imageUrl"":""String"",""messageExtraData"":""String"",""hasRelievedBuyPlugin"":""Boolean"",""liteAppId"":""String"",""videoButtonText"":""String"",""androidVersionBegin"":""String"",""handleWebviewPreload"":""String"",""videoPath"":""String"",""thumbDataHash"":""String"",""navigationBarRightButton"":""JSONObject"",""webViewUrl"":""String"",""to"":""String"",""page"":""JSONObject"",""window"":""JSONObject"",""webpageUrl"":""String""}"
"getLastLocationCache","0x53e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/y, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/c0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"buyWCCoin","0x44d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""agreementVersion"":""String"",""EndTime"":""Long"",""productId"":""String"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""mode"":""String"",""panelShowType"":""String"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""customCount"":""String""}"
"executeMapVisualLayerCommand","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""layerId"":""String"",""mapId"":""Int"",""command"":""String""}"
"editImage","0x42f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/v4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/v4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rendererOptions"":""JSONObject"",""navigationBarRightButton"":""JSONObject"",""androidVersionEnd"":""String"",""src"":""String"",""singlePage"":""JSONObject"",""androidVersionBegin"":""String"",""window"":""JSONObject"",""page"":""JSONObject"",""skyline"":""JSONObject"",""sdkVersionBegin"":""String"",""sdkVersionEnd"":""String"",""handleWebviewPreload"":""String""}"
"setMapIndoorFloor","0x20e","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/v1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int"",""floorName"":""String"",""buildingId"":""String""}"
"stopNFCDiscovery","0x31a","< Application, Lst0/c0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/c0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openHKOfflinePayView","0x4e1","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/y, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"sendRedPacket","0x1a7","< Application, Lht0/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lht0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""scope"":""JSONArray"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"addVideoToFavorites","0x3bf","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/i3, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/i3>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""videoPath"":""String"",""thumbPath"":""String""}"
"checkIsOpenAccessibility","0x353","< Application, Lmu0/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmu0/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"postMessageToReferrerMiniProgram","0x51a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/miniprogram_navigator/x, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/miniprogram_navigator/x>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""extraData"":""""}"
"postMessageToMagicBrushFrame","0x4fe","< Application, Lgx0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lgx0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""biz"":""Int"",""message"":""String""}"
"getWifiList","0x13d","< Application, Ltv0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ltv0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"hideKeyboard","0x46","< Application, Let0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Let0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"stopVoice","0x23","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""localId"":""String""}"
"modifyFinderAccountAvatar","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateWXData","0x4f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/f4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"login","0x34","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/i2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getConnectedBluetoothDevices","0xb3","< Application, Lds0/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""services"":""JSONArray"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"startHandoff","0x387","< Application, Lct0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lct0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"joinVoIPChat","0x204","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"shareImageMessage","0x321","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/k0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/k0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""rendererOptions"":""JSONObject"",""EndTime"":""Long"",""singlePage"":""JSONObject"",""SvrType"":""Int"",""imagePath"":""String"",""androidVersionBegin"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""skyline"":""JSONObject"",""sdkVersionEnd"":""String"",""sdkVersionBegin"":""String"",""GroupId"":""Int"",""handleWebviewPreload"":""String"",""navigationBarRightButton"":""JSONObject"",""androidVersionEnd"":""String"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""entrancePath"":""String"",""page"":""JSONObject"",""window"":""JSONObject"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"runInferenceSession","0x444","< Application, Lxr0/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lxr0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""input"":""JSONObject"",""shape"":""JSONArray"",""data"":""Int""}"
"choosePoi","0x3aa","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"addMapCircles","0x87","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""level"":""String"",""latitude"":""String"",""circles"":""String"",""mapId"":""Int"",""radius"":""Int"",""longitude"":""String""}"
"removeXWebWebGLCanvas","0x254","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lss0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getSystemInfoAsync","0x397","< Application, Lmu0/z, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmu0/z>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"sendDataToH5","0x1cb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/h5_interact/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/h5_interact/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""data"":""String"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""webviewId"":""Int"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"insertNativeView","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/skyline/nativeview/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showAddressPickerView","0xfffffffe","< Application, Lwr0/x, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lwr0/x>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mode"":""String"",""current"":""JSONArray""}"
"rtosWatchQuickReply","0x483","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/mb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/mb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""action"":""Int""}"
"subscribeVoIPMembers","0x30c","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/k0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""openIdList"":""JSONArray"",""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"getBLEDeviceCharacteristics","0xb7","< Application, Lds0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""deviceId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""serviceId"":""String"",""Key"":""String""}"
"getStorage","0x11","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/p>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""key"":""String""}"
"reportAction","0x2d","< Application, Lhu0/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhu0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""value"":""String"",""key"":""String"",""Key"":""String""}"
"closeBLEConnection","0xb5","< Application, Lds0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""deviceId"":""String"",""Key"":""String"",""GroupId"":""Int""}"
"hideKeyboard","0x46","< Application, Lcom/tencent/luggage/game/jsapi/keyboard/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/luggage/game/jsapi/keyboard/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"removeXWebMap","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhw0/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"startCustomFacialRecognitionVerifyAndUploadVideo","0x1de","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAliveType"":""Int"",""requestVerifyPreInfo"":""String""}"
"updateNativeView","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/skyline/nativeview/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"updateXWebCamera","0x327","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyv0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""cameraId"":""Int""}"
"getNetworkType","0x27","< Application, Lmu0/v, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmu0/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openWCPayLQTDepositPlan","0x26a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/l9, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/l9>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""package"":""String"",""EndTime"":""Long"",""routURL"":""String"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""paySign"":""String"",""ExptType"":""Int"",""signType"":""String"",""pay_channel"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"requestPayment","0x39","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/e1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/j1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"navigateBack","0xf","< Application, Lzt0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/p>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""singlePageData"":""JSONObject""}"
"setVolume","0x216","< Application, Lmu0/p0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmu0/p0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"uploadEncryptedFileToCDN","0xc2","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/y5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/y5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""tempFilePath"":""String""}"
"NFCGetAtqa","0x349","< Application, Lst0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"installDownloadTaskForNative","0x292","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/o0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""appId"":""String"",""downloadId"":""Long""}"
"hideVirtualBottomNavigationBar","0x244","< Application, Lou0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lou0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openOfflinePayView","0x193","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/z8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/z8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""package"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""paySign"":""String"",""ExptType"":""Int"",""signType"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"getAdPushMsg","0x492","< Application, Lcom/tencent/mm/plugin/appbrand/ad/jsapi/r, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/ad/jsapi/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""slotid"":""String""}"
"createFinderAccount","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateGlobalMonitoredBluetoothDevice","0x441","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/a0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/a0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""envVersion"":""String"",""entryPackage"":""String"",""data"":""JSONObject"",""monitoredDeviceInfo"":""JSONObject"",""type"":""String"",""deviceId"":""String""}"
