"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"loadVideoResource","0x1e2","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/video/jsapi/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/video/jsapi/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""resources"":""JSONArray""}"
"removeMapCustomLayer","0x312","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/p1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""layerId"":""String"",""mapId"":""Int""}"
"startWifi","0x13a","< Application, Ltv0/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ltv0/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"searchContacts","0x19e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/contact/q0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/q0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""phoneNumber"":""String""}"
"startCustomFacialRecognitionVerifyAndUploadVideo","0x1de","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAliveType"":""Int"",""requestVerifyPreInfo"":""String""}"
"getAudioState","0x125","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/t, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""audioId"":""String""}"
"NFCSetTimeout","0x32e","< Application, Lst0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateWXData","0x4f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/f4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"scanCode","0x94","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""onlyFromCamera"":""Boolean"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""scanType"":""JSONArray"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"insertNativeView","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/skyline/nativeview/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""viewId"":""Int""}"
"faceProcessStop","0x35f","< Application, Lzs0/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzs0/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"moveToMapLocation","0x8d","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/l1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""latitude"":""String"",""mapId"":""Int"",""longitude"":""String""}"
"showNavigationBar","0x241","< Application, Lzt0/q1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/q1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openAddressEditor","0x4ec","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/i8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/i8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"getSavedFileList","0x73","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/h0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"resumeDownloadTaskForNative","0x294","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/o1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/o1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""useDownloaderWidget"":""Boolean"",""downloadId"":""Long"",""downloadInWifi"":""Boolean""}"
"addNativeDownloadTask","0x1ac","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/s2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/s2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""app_version"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""taskSize"":""String"",""fileMD5"":""String"",""title"":""String"",""GroupId"":""Int"",""permission_url"":""String"",""privacy_agreement_url"":""String"",""ExptCheckSum"":""String"",""taskUrl"":""String"",""ExptType"":""Int"",""developer"":""String"",""taskName"":""String"",""app_desc"":""String"",""ExptId"":""Int"",""thumbUrl"":""String"",""ExptSequence"":""Int"",""Key"":""String""}"
"getBluetoothAdapterState","0xaf","< Application, Lds0/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"choosePhoneNumberAreaCode","0x4f9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/r4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/r4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"enableLocationUpdate","0x154","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""FlagshipSetting"":""JSONObject"",""GameMaxRunningCount"":""Int"",""type"":""String"",""PerformIndexReportGapInSeconds"":""Int"",""OpendataMaxFileStorageSize"":""Long"",""RequestMaxTimeoutMS"":""Int"",""TempFileSizeLimitTotal"":""Int"",""GlobalWxaFileStorageCleanMbThreshold"":""Int"",""WidgetImageFlowLimitMaxSize"":""Int"",""HeaderBlackList"":""JSONArray"",""ClientStorageMinMB"":""Long"",""WXDataMaxRequestConcurrent"":""Int"",""MaxLocalStorageItemSize"":""Int"",""DownloadMaxTimeoutMS"":""Int"",""icon_green"":""JSONObject"",""height"":""Int"",""TaskBarItemCountLimitation"":""Int"",""AppMaxRunningCount"":""Int"",""BluetoothBackgroundTimeoutWithoutConnectionInSeconds"":""Long"",""NativeBufferSizeLimitByte"":""Int"",""subKey"":""String"",""UploadMaxTimeoutMS"":""Int"",""WithoutContactClearSeconds"":""Long"",""GamePerfCollectInterval"":""Int"",""WeUseRecallInterval"":""Int"",""enableIndoor"":""Boolean"",""icon_big"":""JSONObject"",""NativeBufferQueueLimitByte"":""Int"",""icon_light"":""JSONObject"",""WidgetImageFlowLimitDuration"":""Int"",""TradeGuaranteeMenuSetting"":""String"",""HTTPHeaderMode"":""String"",""WholeClientStoragePercent"":""Int"",""SyncVersionSetting"":""JSONObject"",""HeaderWhiteList"":""JSONArray"",""CheckInterval"":""Long"",""WhiteScreenDetectThresholdFloatNew"":""Double"",""WxaWebRenderingCacheMaxStorageSizeMB"":""Int"",""WebsocketMaxTimeoutMS"":""Int"",""AppSharedResourceBackgroundRunningCount"":""Int"",""InvalidContactFreqBlockSeconds"":""Long"",""AppMaxBackgroundBluetoothCount"":""Int"",""NewTaskBarRecentsItemCountLimitation"":""Int"",""PackageManager"":""JSONObject"",""StarNumberLimitation"":""Int"",""DownloadFileSizeLimit"":""Int"",""MaxGlobalStorageItemSize"":""Int"",""SyncLaunchSceneList"":""JSONArray"",""GamePerfCollectSamplePercentage"":""Double"",""GameDownloadFileSizeLimit"":""Int"",""HTTPHeaderReferer"":""String"",""LoadingWeakNetDelayDurationInSecondsAndroid"":""Int"",""PreDownloadUserNameBlackList"":""JSONArray"",""SingleWxaFileStorageCleanMbThreshold"":""Int"",""UsePackageConfirmSubDescScopeList"":""JSONArray"",""SubContextImgDomain"":""JSONArray"",""icon_dark"":""JSONObject"",""WidgetDrawMinInterval"":""Int"",""PullVersionWxaUsageLastInterval"":""Long"",""AppMaxBackgroundLaunchBluetoothCount"":""Int"",""url"":""String"",""MaxGlobalStorageSize"":""Int"",""icon_gray"":""JSONObject"",""PullVersionMaxCount"":""Int"",""CDNBaseURL"":""String"",""width"":""Int"",""PullVersionInterval"":""Long"",""TaskBarSyncUsageRecordIntervalMinute"":""Int"",""HTTPSetting"":""JSONObject"",""CDNPreConnectURL"":""String"",""PullVersionMaxCountPerRequest"":""Int"",""RelievedBuySetting"":""JSONObject"",""AgeAppropriateIcon"":""JSONObject""}"
"openLocation","0x26","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/g0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/luggage/export/functionalpage/jsapi/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"setAcquireWebviewDom","0xfffffffe","< Application, Lku0/r, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lku0/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""type"":""JSONArray"",""enableAcquireWebviewDom"":""Boolean""}"
"openLiteApp","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/liteapp/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/liteapp/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""ignoreAlive"":""Boolean"",""seconds"":""Int"",""keepAlive"":""JSONObject""}"
"openBluetoothAdapter","0xad","< Application, Lds0/t, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"NFCClose","0x32d","< Application, Lst0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"gameLiveInfoControl","0x408","< Application, Lat0/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lat0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""duration"":""Int"",""action"":""Int"",""topic"":""String""}"
"private_fileSystemConvert","0x30a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/g1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/g1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""fileName"":""String"",""operationType"":""String"",""mimeType"":""String"",""autoDeleteIfExists"":""Boolean"",""localId"":""String""}"
"operateGlobalMonitoredBluetoothDevice","0x441","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/a0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/a0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""envVersion"":""String"",""entryPackage"":""String"",""data"":""JSONObject"",""monitoredDeviceInfo"":""JSONObject"",""type"":""String"",""deviceId"":""String""}"
"login","0x34","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/i2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setBluetoothBackgroundMode","0x428","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/b0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"initMapMarkerCluster","0x359","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enableDefaultStyle"":""Boolean"",""zoomOnClick"":""Boolean"",""gridSize"":""Int"",""minimumClusterSize"":""Int"",""mapId"":""Int""}"
"chooseInvoiceTitle","0x11e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/o4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/o4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"createRequestTaskAsync","0xf2","< Application, Lmt0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lot0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"isdir","0xffffffff","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/i0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setDefaultTrafficCard","0x383","< Application, Lnu0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lnu0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""deviceType"":""String"",""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""deviceData"":""JSONObject"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"openWeRunSetting","0xe4","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/y9, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/y9>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkSupport"":""Boolean""}"
"ecdsaSign","0x447","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""signText"":""String""}"
"hideHomeButton","0x2ac","< Application, Lzt0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"hideShareTimelineMenu","0x31b","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"shareImageMessage","0x321","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/k0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/k0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""rendererOptions"":""JSONObject"",""customButtonIconData"":""String"",""renderer"":""String"",""EndTime"":""Long"",""singlePage"":""JSONObject"",""enableFullScreen"":""Boolean"",""SvrType"":""Int"",""imagePath"":""String"",""BucketSrc"":""Long"",""skyline"":""JSONObject"",""navigationBarFit"":""String"",""sdkVersionEnd"":""String"",""sdkVersionBegin"":""String"",""homeButton"":""Boolean"",""needShowEntrance"":""Boolean"",""androidVersionEnd"":""String"",""navigationBarBackgroundColor"":""String"",""navigationBarTitleText"":""String"",""ExptId"":""Int"",""backgroundColor"":""String"",""navigationStyle"":""String"",""resizable"":""Boolean"",""androidVersionBegin"":""String"",""StartTime"":""Long"",""enablePullDownRefresh"":""Boolean"",""backgroundTextStyle"":""String"",""disableABTest"":""Boolean"",""visualEffectInBackground"":""String"",""GroupId"":""Int"",""handleWebviewPreload"":""String"",""quality"":""String"",""navigationBarRightButton"":""JSONObject"",""hide"":""Boolean"",""pageOrientation"":""String"",""navigationBarBackgroundAlpha"":""Double"",""ExptCheckSum"":""String"",""backgroundColorContent"":""String"",""ExptType"":""Int"",""disableSwipeBack"":""Boolean"",""navigationBarTextStyle"":""String"",""window"":""JSONObject"",""page"":""JSONObject"",""entrancePath"":""String"",""ExptSequence"":""Int"",""Key"":""String""}"
"openWeAppAuthManageList","0x486","< Application, Lpu0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lpu0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"removeXWebMap","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhw0/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""viewId"":""Int""}"
"startFacialRecognitionVerify","0xd4","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAliveType"":""Int"",""requestVerifyPreInfo"":""String""}"
"publishWeChatStateDirectly","0x509","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/sa, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sa>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"subscribeVoIPMembers","0x30c","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/k0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""openIdList"":""JSONArray"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""roomType"":""Int"",""Key"":""String""}"
"editTextWithPopForm","0x38a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/b5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/b5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""text"":""String""}"
"private_addContact","0x197","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/na, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pa>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"showNavigationBarLoading","0x9","< Application, Lzt0/s1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/s1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"downloadPageDataForFastLoad","0x2fb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/x4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/x4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""itemList"":""JSONArray"",""item_show_type"":""Int"",""url"":""String"",""scene"":""Int""}"
"operateMusicPlayer","0x2f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openNewLifeDetail","0x53d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/v8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/v8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""feedId"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""fromScene"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""nonceId"":""String""}"
"getStorage","0x11","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/p>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""key"":""String"",""storageId"":""Int""}"
"getDeviceInfo","0x363","< Application, Lxs0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lxs0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""waidPkg"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"reportAction","0x2d","< Application, Lhu0/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhu0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""value"":""String"",""key"":""String"",""Key"":""String""}"
"compressVideo","0x2dd","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/n4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/n4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String"",""fps"":""Double"",""bitrate"":""Int"",""resolution"":""Double"",""quality"":""String""}"
"pauseVoice","0x22","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/n1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/n1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"sendSms","0x469","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/rb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/rb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""phoneNumber"":""String"",""content"":""String""}"
"getNpuLibsPath","0x54c","< Application, Lxr0/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lxr0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"updateXWebCamera","0x327","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyv0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""cameraId"":""Int""}"
